date,home_team,away_team,home_key,away_key,tournament,home_goals,away_goals,home_elo,away_elo,rating_diff,rating_sum,eafc_strength_diff,eafc_top_23_diff,eafc_attack_diff,eafc_midfield_diff,eafc_defense_diff,eafc_gk_diff,eafc_reliability_diff,home_recent_gf,away_recent_gf,home_recent_ga,away_recent_ga,home_recent_win_rate,away_recent_win_rate,home_advantage,neutral,importance,sample_weight
2014-03-05,Zambia,Uganda,zambia,uganda,Friendly,2,1,1595.9687192576328,1612.2812067229643,-16.312487465331515,3208.2499259805973,145.88612306952518,3.517857142857139,7.75,2.3333333333333286,3.4000000000000057,3.517857142857139,0.04347826086956519,1.3,1.2,1.4,1.0,0.4,0.6,1,0,1.0,0.11883649199994906
2014-03-05,Uzbekistan,United Arab Emirates,uzbekistan,united arab emirates,AFC Asian Cup qualification,1,1,1690.86510351764,1693.7363246418893,-2.8712211242493595,3384.601428159529,190.7627680340595,4.599999999999994,7.0,5.25,0.0,5.5,-0.2608695652173913,1.9,2.9,0.8,0.6,0.7,0.95,1,0,3.0,0.20526303163627563
2014-03-05,Vietnam,Hong Kong,vietnam,hong kong,AFC Asian Cup qualification,3,1,1407.188876585433,1371.8182904487612,35.37058613667182,2779.007167034194,384.6651339397156,9.275707384403042,14.0,10.142857142857146,7.49166666666666,9.051948051948052,0.3913043478260869,0.7,0.4,2.0,1.5,0.25,0.4,1,0,3.0,0.20526303163627563
2014-03-05,Wales,Iceland,wales,iceland,Friendly,3,1,1581.2168719577821,1520.2855635332792,60.93130842450296,3101.502435491061,115.39524720396798,2.782608695652172,0.3333333333333428,1.875,6.25,1.6666666666666714,0.0,0.9,1.4,1.3,1.5,0.45,0.55,1,0,1.0,0.11883649199994906
2014-03-05,Yemen,Malaysia,yemen,malaysia,AFC Asian Cup qualification,1,2,1327.803204001372,1358.1784166030072,-30.375212601635212,2685.9816206043793,-98.16609571170875,-2.3671497584541044,-2.5,0.0,-3.708333333333343,-2.5909090909090935,0.6086956521739131,0.5,0.4,2.8,1.7,0.0,0.2,0,1,3.0,0.20526303163627563
2014-03-05,Saudi Arabia,Indonesia,saudi arabia,indonesia,AFC Asian Cup qualification,1,0,1620.9276986226469,1411.5298015486721,209.39789707397472,3032.457500171319,134.06970127157433,3.232919254658384,4.166666666666671,8.416666666666671,1.9464285714285694,-8.0,0.3913043478260869,1.4,0.8,1.2,1.7,0.6,0.25,1,0,3.0,0.20526303163627563
2014-03-05,Luxembourg,Cape Verde,luxembourg,cabo verde,Friendly,0,0,1222.8177844377085,1546.3014445479491,-323.48366011024063,2769.1192289856576,-112.43309242083046,-2.7111801242236027,-3.761904761904759,0.375,-4.214285714285708,-7.666666666666671,-0.3913043478260869,0.9,1.2,2.3,1.2,0.35,0.55,1,0,1.0,0.11883649199994906
2014-03-05,Austria,Uruguay,austria,uruguay,Friendly,1,1,1633.5765395669712,1868.8457270113313,-235.2691874443601,3502.4222665783027,-72.12202950248002,-1.7391304347826093,-4.5,-3.0,0.625,-3.6666666666666714,0.0,1.7,2.7,1.2,1.0,0.55,0.7,1,0,1.0,0.11883649199994906
2014-03-05,Kazakhstan,Lithuania,kazakhstan,lithuania,Friendly,1,1,1388.5315046487913,1452.139114424814,-63.60760977602263,2840.670619073605,218.78446608401168,5.2757073844030415,5.142857142857146,2.0,8.958333333333321,2.9090909090909065,0.3913043478260869,1.0,1.1,2.0,1.6,0.35,0.3,0,1,1.0,0.11883649199994906
2014-03-05,Kosovo,Haiti,kosovo,haiti,Friendly,0,0,1518.561777086144,1532.2767238725762,-13.714946786432165,3050.83850095872,291.0424398881328,7.0181159420289845,4.333333333333329,9.625,5.875,-3.0,0.4782608695652174,7.0,0.8,1.0,2.0,1.0,0.25,1,0,1.0,0.11883649199994906
2014-03-05,Albania,Malta,albania,malta,Friendly,2,0,1514.830729479531,1278.295688271863,236.5350412076682,2793.126417751394,303.17010258721075,7.310559006211179,5.833333333333343,5.541666666666671,10.25,5.904761904761898,0.6956521739130435,1.1,0.7,0.9,2.7,0.45,0.25,1,0,1.0,0.11883649199994906
2014-03-05,Algeria,Slovenia,algeria,slovenia,Friendly,2,0,1639.1230981181714,1625.050105144737,14.072992973434339,3264.1732032629084,164.07761711814214,3.9565217391304373,5.333333333333343,5.0,3.0,0.4347826086956559,0.0,1.8,1.4,0.9,1.0,0.8,0.6,1,0,1.0,0.11883649199994906
2014-03-05,Andorra,Moldova,andorra,moldova,Friendly,0,3,1124.3895557847493,1421.8962582073182,-297.5067024225689,2546.2858139920672,140.99856767734832,3.3999999999999986,1.0,4.666666666666664,3.3999999999999986,2.0,-0.17391304347826086,0.1,1.5,2.4,1.5,0.05,0.45,1,0,1.0,0.11883649199994906
2014-03-05,Australia,Ecuador,australia,ecuador,Friendly,3,4,1781.3783291907705,1779.8143933568715,1.563935833898995,3561.192722547642,-133.4257545795881,-3.217391304347828,-0.8333333333333428,-2.375,-5.0,-4.333333333333329,0.0,1.5,0.8,2.0,1.4,0.5,0.3,0,1,1.0,0.11883649199994906
2014-03-05,Belgium,Ivory Coast,belgium,cote d'ivoire,Friendly,2,2,1756.172370086106,1823.6768013884985,-67.5044313023925,3579.849171474604,151.45626195520822,3.652173913043484,5.5,3.625,-1.25,11.666666666666671,0.0,1.6,1.9,1.0,1.4,0.7,0.55,1,0,1.0,0.11883649199994906
2014-03-05,Bosnia and Herzegovina,Egypt,bosnia and herzegovina,egypt,Friendly,0,2,1715.9102855576348,1741.7243132629435,-25.814027705308717,3457.6345988205785,31.853896363595368,0.7681159420289845,3.5,-17.375,1.5,-0.3333333333333428,0.6086956521739131,2.2,2.2,1.0,1.3,0.7,0.85,0,1,1.0,0.11883649199994906
2014-03-05,Botswana,South Sudan,botswana,south sudan,Friendly,3,0,1477.1493744603224,1434.550492871402,42.59888158892045,2911.6998673317244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.5714285714285714,1.4,2.2857142857142856,0.65,0.07142857142857142,1,0,1.0,0.11883649199994906
2014-03-05,Burkina Faso,Comoros,burkina faso,comoros,Friendly,1,1,1587.0682426469468,1220.9176793754689,366.15056327147795,2807.9859220224157,-84.41555725858461,-2.035573122529641,1.3333333333333286,-5.575000000000003,1.8857142857142861,-1.318181818181813,0.5217391304347826,1.0,0.5,1.3,1.9,0.5,0.15,0,1,1.0,0.11883649199994906
2014-03-05,Burundi,Rwanda,burundi,rwanda,Friendly,1,1,1405.5582563459523,1409.1862354883258,-3.6279791423735333,2814.744491834278,214.26252931361796,5.166666666666671,5.166666666666671,0.5,7.5,5.166666666666671,0.043478260869565216,1.4,0.3,0.9,1.0,0.55,0.2,1,0,1.0,0.11883649199994906
2014-03-05,Colombia,Tunisia,colombia,tunisia,Friendly,1,1,1852.3560563772348,1656.4273370911653,195.9287192860695,3508.7833934684004,338.9735386616562,8.173913043478265,15.266666666666673,6.0,8.0,4.5507246376811565,0.0,1.1,1.4,0.7,1.2,0.65,0.6,0,1,1.0,0.11883649199994906
2014-03-05,Cyprus,Northern Ireland,cyprus,northern ireland,Friendly,0,0,1425.7395210336165,1449.2642572116579,-23.524736178041394,2875.0037782452746,-142.4410082673976,-3.4347826086956417,-1.500000000000007,-4.875,-4.0,0.6666666666666714,0.0,0.3,0.8,1.8,1.5,0.1,0.3,1,0,1.0,0.11883649199994906
2014-03-05,Czech Republic,Norway,czechia,norway,Friendly,2,2,1741.907467663436,1640.3119951405965,101.59547252283937,3382.2194628040324,-55.89457286442166,-1.3478260869565162,-2.8333333333333286,-1.875,0.125,3.3333333333333286,0.0,1.5,1.0,0.9,1.7,0.6,0.35,1,0,1.0,0.11883649199994906
2014-03-05,Bulgaria,Belarus,bulgaria,belarus,Friendly,2,1,1631.2058676890204,1588.3664916013888,42.839376087631535,3219.572359290409,18.661575133766974,0.45000000000000284,0.7000000000000028,3.700000000000003,-0.75,3.5,0.7826086956521738,1.4,1.2,1.0,1.2,0.45,0.45,1,0,1.0,0.11883649199994906
2014-03-05,France,Netherlands,france,netherlands,Friendly,2,0,1845.4941482598308,1935.8292100303356,-90.33506177050481,3781.3233582901667,109.98609499128224,2.652173913043484,8.666666666666657,0.375,0.625,5.0,0.0,1.6,2.6,0.9,0.6,0.5,0.8,1,0,1.0,0.11883649199994906
2014-03-05,England,Denmark,england,denmark,Friendly,1,0,1893.952298881187,1731.314415243424,162.63788363776303,3625.266714124611,232.5935451454984,5.608695652173921,7.833333333333329,5.5,4.75,3.3333333333333286,0.0,1.7,2.1,1.0,1.3,0.6,0.7,1,0,1.0,0.11883649199994906
2014-03-05,Japan,New Zealand,japan,new zealand,Friendly,4,2,1798.2992274730975,1691.8821851802204,106.41704229287711,3490.181412653318,380.4437056255824,9.173913043478265,6.833333333333329,12.75,6.875,5.666666666666671,0.0,2.1,1.4,1.8,1.3,0.6,0.6,1,0,1.0,0.11883649199994906
2014-03-05,Israel,Slovakia,israel,slovakia,Friendly,1,3,1625.5172098412945,1611.5097735566023,14.007436284692176,3237.026983397897,-216.46625799285994,-5.219806763285021,-4.0,-1.625,-9.291666666666671,-9.333333333333329,-0.21739130434782605,1.4,0.9,1.4,0.8,0.5,0.5,1,0,1.0,0.11883649199994906
2014-03-05,Republic of Ireland,Serbia,republic of ireland,serbia,Friendly,1,2,1711.8419209239883,1716.6677559729667,-4.825835048978433,3428.509676896955,-156.86541416789396,-3.782608695652172,-3.6666666666666714,-4.625,-0.25,-6.0,0.0,1.4,1.8,0.9,0.9,0.5,0.6,1,0,1.0,0.11883649199994906
2014-03-05,Iraq,China,iraq,china,AFC Asian Cup qualification,3,1,1617.395085819955,1667.1613939829756,-49.76630816302054,3284.556479802931,-135.44917818507474,-3.2661835748792356,-5.0,-4.125,0.041666666666671404,-3.0424242424242465,-0.04347826086956519,0.9,1.8,1.4,1.5,0.45,0.6,0,1,3.0,0.20526303163627563
2014-03-05,Iran,Guinea,ir iran,guinea,Friendly,1,2,1787.190693949383,1610.6767836644003,176.51391028498279,3397.867477613783,9.015253687810173,0.21739130434782794,6.166666666666671,-2.5833333333333286,1.8571428571428612,5.0,-0.7391304347826086,2.5,1.6,0.8,1.6,0.85,0.5,1,0,1.0,0.11883649199994906
2014-03-05,Jordan,Syria,jordan,syria,AFC Asian Cup qualification,2,1,1661.0584279597804,1534.243689661617,126.81473829816332,3195.3021176213974,402.2606195500823,9.700000000000003,7.5,14.0,8.0,9.700000000000003,-0.34782608695652173,0.8,1.1,0.9,1.1,0.65,0.4,1,0,3.0,0.20526303163627563
2014-03-05,Hungary,Finland,hungary,finland,Friendly,1,2,1653.7589238996713,1647.8855080262674,5.873415873403928,3301.644431925939,115.39524720396798,2.782608695652172,-4.166666666666671,1.875,6.375,4.0,0.0,1.4,1.0,1.9,0.8,0.5,0.6,1,0,1.0,0.11883649199994906
2014-03-05,India,Bangladesh,india,bangladesh,Friendly,2,2,1356.4493108736965,1231.904053075581,124.54525779811547,2588.3533639492775,-337.17048792409423,-8.130434782608695,-11.5,-8.5,-8.375,-6.333333333333329,0.9565217391304348,1.3,1.1,0.9,1.6,0.6,0.35,1,0,1.0,0.11883649199994906
2014-03-05,Greece,South Korea,greece,korea republic,Friendly,0,2,1796.6074244394679,1730.9180277592125,65.68939668025541,3527.5254521986803,82.94033392785195,2.0,-0.5,2.375,4.125,1.3333333333333428,0.0,1.3,1.2,0.5,1.5,0.8,0.45,1,0,1.0,0.11883649199994906
2014-03-05,Gibraltar,Estonia,gibraltar,estonia,Friendly,0,2,1605.538200234249,1488.4416950065674,117.09650522768152,3093.9798952408164,-420.8305178035491,-14.57142857142857,-14.57142857142857,-13.5,-14.666666666666671,-15.5,-0.26086956521739135,3.4,1.1,1.4,1.6,0.65,0.45,1,0,1.0,0.11883649199994906
2014-03-05,Germany,Chile,germany,chile,Friendly,1,0,1989.7458819679773,1862.289441105812,127.45644086216521,3852.035323073789,425.51997406463215,10.26086956521739,7.833333333333329,11.125,10.25,10.666666666666657,0.0,3.0,2.8,1.4,1.0,0.8,0.8,1,0,1.0,0.11883649199994906
2014-03-05,Georgia,Liechtenstein,georgia,liechtenstein,Friendly,2,0,1490.165470082908,1213.1378233985408,277.02764668436726,2703.303293481449,571.5670838071541,13.782608695652172,15.166666666666671,13.875,11.0,11.333333333333329,0.9565217391304348,0.4,0.5,1.6,2.0,0.2,0.1,1,0,1.0,0.11883649199994906
2014-03-07,Lesotho,Eswatini,lesotho,eswatini,Friendly,0,1,1336.8545538786277,1259.138983356299,77.71557052232879,2595.9935372349264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.3,1.9,2.7,0.35,0.2,1,0,1.0,0.11891785898889728
2014-03-09,Lesotho,Eswatini,lesotho,eswatini,Friendly,0,0,1324.4629492472081,1271.5305879877185,52.93236125948965,2595.9935372349264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.3,1.8,2.2,0.35,0.3,1,0,1.0,0.11899928168957832
2014-03-15,Alderney,Guernsey,alderney,guernsey,Muratti Vase,0,4,1119.6459601064712,1730.5474446864177,-610.9014845799466,2850.193404792889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3.4,4.2,1.1,0.1,0.85,1,0,2.0,0.16260529696855291
2014-03-19,Saint Lucia,Martinique,saint lucia,martinique,Friendly,0,0,1288.011726445732,1572.8569675179497,-284.84524107221773,2860.868693963682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,2.6,1.1,0.35,0.5,1,0,1.0,0.11940723220498818
2014-03-25,Yemen,Nepal,yemen,nepal,Friendly,2,0,1315.936866668963,1206.9388988053167,108.99796786364618,2522.8757654742794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.1,2.7,0.9,0.0,0.4,0,1,1.0,0.11965267350037595
2014-03-26,Andorra,Indonesia,andorra,indonesia,Friendly,0,1,1119.3222183152845,1406.9804829728928,-287.65826465760824,2526.3027012881776,-44.4323217470635,-1.0714285714285694,5.0,2.6666666666666714,-2.4285714285714306,-8.0,-0.5652173913043479,0.1,0.8,2.4,1.6,0.05,0.25,0,1,1.0,0.11969362940396393
2014-03-27,Aruba,Guam,aruba,guam,Friendly,2,2,1226.0316964458477,1146.9111681408203,79.12052830502739,2372.9428645866683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.5,1.9,2.8,0.35,0.35,1,0,1.0,0.11973459932634475
2014-03-29,Cuba,Indonesia,cuba,indonesia,Friendly,1,0,1519.3685726654905,1409.8661338587542,109.50243880673634,2929.2347065242448,-106.63757219295258,-2.5714285714285694,3.5,0.6666666666666714,-3.9285714285714306,-9.0,-0.5217391304347827,1.6,0.9,1.5,1.1,0.6,0.35,0,1,1.0,0.1198165812466804
2014-03-30,Aruba,Guam,aruba,guam,Friendly,2,0,1222.6089137634344,1150.3339508232336,72.2749629402008,2372.9428645866683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.7,1.7,2.8,0.4,0.4,1,0,1.0,0.11985759325423714
2014-04-06,Ellan Vannin,Monaco,ellan vannin,monaco,Friendly,10,0,1500.0,1451.2616439914384,48.738356008561595,2951.261643991438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.5,1.25,5.6,0.3333333333333333,0.35,1,0,1.0,0.12014507064023885
2014-04-12,Mauritania,Mauritius,mauritania,mauritius,African Cup of Nations qualification,1,0,1329.971586526364,1271.30319488255,58.66839164381395,2601.2747814089144,-150.65490607184734,-3.6328502415458956,-3.5,-5.0,-5.291666666666657,0.09090909090909349,-0.43478260869565216,0.5,1.0,0.9,1.6,0.4,0.35,1,0,3.0,0.20794986751421157
2014-04-13,Afghanistan,Kyrgyzstan,afghanistan,kyrgyzstan,Friendly,0,0,1281.6328672298769,1310.0206776022972,-28.38781037242029,2591.653544832174,-378.7408243734403,-9.132850241545896,-9.0,-10.0,-9.291666666666657,-8.909090909090907,-0.6521739130434783,1.5,0.9,0.9,1.9,0.7,0.4,0,1,1.0,0.12043323753822904
2014-04-15,Yemen,Chad,yemen,chad,Friendly,0,0,1322.8203659518713,1375.912118745333,-53.09175279346164,2698.732484697204,-160.37134615759783,-3.8671497584541044,-4.0,-3.0,-3.708333333333343,-4.0909090909090935,0.6521739130434783,0.7,0.8,2.5,2.0,0.1,0.3,0,1,1.0,0.12051569781404886
2014-04-17,Guadeloupe,French Guiana,guadeloupe,french guiana,Friendly,3,2,1586.014443843112,1450.3389221716704,135.67552167144163,3036.3533660147823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.9,1.4,1.7,0.55,0.55,1,0,1.0,0.12059821455017171
2014-04-20,Mauritius,Mauritania,mauritius,mauritania,African Cup of Nations qualification,0,2,1262.5784399381375,1338.6963414707766,-76.11790153263905,2601.2747814089144,150.65490607184734,3.6328502415458956,3.5,5.0,5.291666666666657,-0.09090909090909349,0.43478260869565216,0.9,0.5,1.6,0.6,0.3,0.5,1,0,3.0,0.2085199833125389
2014-04-26,Tanzania,Burundi,tanzania,burundi,Friendly,0,3,1471.2267752775572,1404.1106714964794,67.11610378107775,2875.337446774037,-96.76372291582788,-2.333333333333343,3.3333333333333286,4.0,-12.0,-2.333333333333343,0.0,0.9,1.3,1.2,0.9,0.45,0.5,1,0,1.0,0.12097023959611887
2014-04-27,Philippines,Malaysia,philippines,malaysia,Friendly,0,0,1370.254432725941,1370.0447539354163,0.20967879052454919,2740.2991866613575,-155.51312611472258,-3.75,-8.5,-0.6666666666666714,-5.25,-3.75,0.08695652173913043,1.5,0.6,1.1,1.6,0.5,0.3,1,0,1.0,0.12101164648929541
2014-05-02,Grenada,Saint Lucia,grenada,saint lucia,Windward Islands Tournament,0,1,1361.5664722639924,1293.1395008686613,68.42697139533107,2654.7059731326535,-218.78446608401168,-5.2757073844030415,-5.142857142857146,-6.0,-5.624999999999993,-5.051948051948052,-0.3913043478260869,1.0,0.9,2.8,2.2,0.2,0.4,0,1,2.0,0.16529849134044475
2014-05-04,Dominica,Grenada,dominica,grenada,Windward Islands Tournament,3,5,1261.6533354595392,1348.427620287052,-86.7742848275127,2610.080955746591,218.78446608401168,5.2757073844030415,5.142857142857146,6.0,5.624999999999993,5.051948051948052,0.3913043478260869,0.5,0.9,1.8,2.2,0.2,0.2,1,0,2.0,0.1654116707207151
2014-05-05,Sealand,Chagos Islands,sealand,chagos islands,Friendly,1,1,1461.3233900619123,1513.5850744641082,-52.2616844021959,2974.9084645260205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,3.6666666666666665,3.0,2.0,0.4375,0.6666666666666666,0,1,1.0,0.12134341227626054
2014-05-10,Vatican City,Monaco,vatican city,monaco,Friendly,0,2,1456.0693378332246,1436.222676210724,19.846661622500505,2892.2920140439487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.2,3.25,6.4,0.125,0.25,1,0,1.0,0.12155122762587955
2014-05-10,Palestine,Jordan,palestine,jordan,Palestine International Championship,1,0,1457.3801691213398,1667.6722822972356,-210.2921131758958,3125.0524514185754,-262.6443907715311,-6.333333333333329,-6.0,-6.5,-6.333333333333329,-6.333333333333329,0.043478260869565216,1.8,0.9,0.9,1.0,0.5,0.65,1,0,2.0,0.1657516740352903
2014-05-11,Pakistan,Sri Lanka,pakistan,sri lanka,Palestine International Championship,3,0,1186.9690939293648,1154.519198588682,32.449895340682815,2341.488292518047,82.94033392785195,2.0,2.0,2.0,2.0,2.0,0.0,0.8,1.5,1.4,3.2,0.35,0.3,1,0,2.0,0.16580840916190925
2014-05-11,Jersey,Guernsey,jersey,guernsey,Muratti Vase,1,4,1722.3875702817695,1731.9730383001684,-9.585468018398842,3454.360608581938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.3,1.1,1.1,0.55,0.85,1,0,2.0,0.16580840916190925
2014-05-12,Afghanistan,Kyrgyzstan,afghanistan,kyrgyzstan,Friendly,1,0,1282.3665953468326,1309.2869494853414,-26.920354138508856,2591.653544832174,-378.7408243734403,-9.132850241545896,-9.0,-10.0,-9.291666666666657,-8.909090909090907,-0.6521739130434783,1.5,0.7,0.5,1.4,0.75,0.45,0,1,1.0,0.12163445338615263
2014-05-13,Germany,Poland,germany,poland,Friendly,0,0,1994.3121043037343,1660.4742285772968,333.83787572643746,3654.786332881031,284.88201653479587,6.8695652173912976,4.833333333333329,9.375,9.125,3.666666666666657,0.0,2.7,1.3,1.3,1.0,0.8,0.5,1,0,1.0,0.1216760876330117
2014-05-14,Kuwait,Afghanistan,kuwait,afghanistan,Friendly,3,2,1615.6151908452655,1292.0625502242724,323.5526406209931,2907.6777410695377,378.7408243734403,9.132850241545896,9.0,10.0,9.291666666666657,8.909090909090907,0.6521739130434783,1.3,1.5,1.1,0.5,0.5,0.75,1,0,1.0,0.12171773613085364
2014-05-14,Jordan,Pakistan,jordan,pakistan,Palestine International Championship,1,0,1652.1900966666176,1198.2537606279345,453.93633603868307,2850.443857294552,248.82100178355608,6.0,6.0,6.0,6.0,6.0,0.043478260869565216,0.8,1.1,1.1,1.3,0.55,0.45,1,0,2.0,0.1659787310875277
2014-05-14,Palestine,Sri Lanka,palestine,sri lanka,Palestine International Championship,3,0,1472.8623547519578,1143.2345318901123,329.6278228618455,2616.09688664207,69.11694493987693,1.6666666666666714,2.0,1.5,1.6666666666666714,1.6666666666666714,0.08695652173913043,1.8,1.2,0.7,3.5,0.6,0.2,1,0,2.0,0.1659787310875277
2014-05-16,Kuwait,Kyrgyzstan,kuwait,kyrgyzstan,Friendly,2,2,1617.3979599475886,1299.5909946079016,317.80696533968694,2916.98895455549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.6,1.2,1.5,0.55,0.35,1,0,1.0,0.12180107589899968
2014-05-17,Sri Lanka,Jordan,sri lanka,jordan,Palestine International Championship,0,4,1140.3077284662174,1653.2755415857564,-512.967813119539,2793.583270051974,-331.76133571140804,-8.0,-8.0,-8.0,-8.0,-8.0,-0.043478260869565216,1.1,0.9,3.5,0.6,0.2,0.65,1,0,2.0,0.16614922797145182
2014-05-17,Palestine,Pakistan,palestine,pakistan,Palestine International Championship,3,0,1475.7891581758527,1197.1683157087957,278.62084246705695,2672.9574738846486,-13.823388987975022,-0.3333333333333286,0.0,-0.5,-0.3333333333333286,-0.3333333333333286,0.08695652173913043,1.7,1.1,0.5,1.3,0.6,0.45,1,0,2.0,0.16614922797145182
2014-05-17,São Tomé and Príncipe,Benin,sao tome and principe,benin,African Cup of Nations qualification,0,2,1353.4359616667339,1479.911086489403,-126.47512482266916,2833.347048156137,139.13541524853485,3.355072463768124,-2.0,7.333333333333336,5.624999999999993,3.131313131313135,0.3043478260869565,0.8,1.1,2.7,1.4,0.3,0.45,1,0,3.0,0.21045568876383897
2014-05-17,Somaliland,Sealand,somaliland,sealand,Friendly,2,2,1500.0,1462.6670620719565,37.33293792804352,2962.6670620719565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.7777777777777777,1.25,2.7777777777777777,0.3333333333333333,0.4444444444444444,0,1,1.0,0.12184276717906468
2014-05-17,Namibia,Congo,namibia,congo,African Cup of Nations qualification,1,0,1406.0153714284152,1505.4811273903372,-99.46575596192201,2911.496498818752,85.70501172544687,2.066666666666663,2.5999999999999943,-0.5,3.3333333333333357,2.066666666666663,-0.6086956521739131,0.9,0.7,1.0,1.7,0.4,0.35,1,0,3.0,0.21045568876383897
2014-05-17,Mauritania,Equatorial Guinea,mauritania,equatorial guinea,African Cup of Nations qualification,1,0,1352.3162210107123,1390.7321972121415,-38.4159762014292,2743.048418222854,-57.59745411656377,-1.3888888888888857,1.5,-2.0,-5.5,2.0,-0.13043478260869568,0.7,1.0,0.4,2.0,0.6,0.35,1,0,3.0,0.21045568876383897
2014-05-17,Malawi,Chad,malawi,chad,African Cup of Nations qualification,2,0,1450.2550236661257,1374.5474313850227,75.70759228110296,2824.802455051148,-456.1718366031862,-11.0,-11.0,-11.0,-11.0,-11.0,0.0,0.9,0.8,1.4,1.9,0.4,0.35,1,0,3.0,0.21045568876383897
2014-05-17,Netherlands,Ecuador,netherlands,ecuador,Friendly,1,1,1925.0805948008156,1788.8549054057964,136.22568939501912,3713.9355002066122,351.5948938245899,8.478260869565219,7.5,9.375,8.0,5.333333333333329,0.0,2.2,1.0,0.8,1.3,0.7,0.4,1,0,1.0,0.12184276717906468
2014-05-18,Tanzania,Zimbabwe,tanzania,zimbabwe,African Cup of Nations qualification,1,0,1454.3786376853934,1515.244914251708,-60.86627656631458,2969.623551937101,25.67200812052556,0.6190476190476204,9.0,3.142857142857139,-9.0,0.6190476190476204,-0.4782608695652174,0.7,1.4,1.1,1.2,0.45,0.55,1,0,3.0,0.21052772562391409
2014-05-18,Mozambique,South Sudan,mozambique,south sudan,African Cup of Nations qualification,5,0,1469.795948331598,1425.6547498684322,44.14119846316589,2895.4506982000303,181.1064296395607,4.367149758454104,-1.0,8.0,4.708333333333343,4.5909090909090935,-0.5217391304347826,0.6,0.5,1.6,2.375,0.4,0.0625,1,0,3.0,0.21052772562391409
2014-05-18,Libya,Rwanda,libya,rwanda,African Cup of Nations qualification,0,0,1627.233579070721,1410.6338203377986,216.59975873292228,3037.8673994085193,407.78997514527214,9.833333333333329,9.833333333333329,10.5,8.5,9.833333333333329,0.043478260869565216,1.0,0.3,0.6,0.9,0.65,0.25,0,1,3.0,0.21052772562391409
2014-05-18,Liberia,Lesotho,liberia,lesotho,African Cup of Nations qualification,1,0,1437.6128044544812,1321.6363920932683,115.97641236121285,2759.2491965477493,-123.00812809589638,-2.9661835748792242,0.0,-6.75,5.708333333333343,-2.742424242424235,-0.43478260869565216,1.0,1.3,1.6,1.4,0.45,0.4,1,0,3.0,0.21052772562391409
2014-05-18,Madagascar,Uganda,madagascar,uganda,African Cup of Nations qualification,2,1,1370.6396725563695,1604.4069646764694,-233.7672921200999,2975.046637232839,157.98158843400392,3.80952380952381,3.0,7.333333333333329,0.9000000000000057,3.80952380952381,-0.043478260869565244,0.8,1.1,2.4,1.1,0.15,0.5,1,0,3.0,0.21052772562391409
2014-05-18,Eswatini,Sierra Leone,eswatini,sierra leone,African Cup of Nations qualification,1,1,1274.3571451416583,1471.959011063847,-197.6018659221886,2746.316156205505,207.67638564724552,5.007850241545896,4.599999999999994,7.375,1.6249999999999858,4.7840909090909065,0.0,0.2,1.6,2.0,1.8,0.35,0.5,1,0,3.0,0.21052772562391409
2014-05-18,Central African Republic,Guinea-Bissau,central african republic,guinea-bissau,African Cup of Nations qualification,0,0,1386.5336998228993,1366.192768543567,20.34093127933238,2752.726468366466,198.86830066791777,4.795454545454547,1.3333333333333286,4.875,4.799999999999997,4.795454545454547,-0.782608695652174,0.9,0.9,1.8,1.3,0.3,0.25,0,1,3.0,0.21052772562391409
2014-05-18,Burundi,Botswana,burundi,botswana,African Cup of Nations qualification,0,0,1420.9588090886432,1486.0451174632922,-65.08630837464898,2907.0039265519354,-19.332710686081327,-0.46618357487922424,-0.3333333333333286,-6.0,1.7083333333333428,-0.2424242424242351,-0.5652173913043478,1.6,1.8,0.8,1.3,0.6,0.7,1,0,3.0,0.21052772562391409
2014-05-18,Belarus,Iran,belarus,ir iran,Friendly,0,0,1581.9552849241384,1772.862681327477,-190.90739640333868,3354.8179662516154,-186.61575133766723,-4.5,-11.5,-4.166666666666671,-1.5,-1.5,-0.17391304347826086,1.1,2.1,1.4,1.0,0.35,0.75,0,1,1.0,0.12188447272963449
2014-05-18,Kenya,Comoros,kenya,comoros,African Cup of Nations qualification,1,0,1513.7478337006003,1227.9674230601413,285.78041064045897,2741.715256760742,-154.19362080223414,-3.7181818181818187,0.0,-7.450000000000003,-1.2000000000000028,-3.7181818181818187,-0.043478260869565244,1.5,0.6,0.5,1.9,0.8,0.2,1,0,3.0,0.21052772562391409
